expense_id,employee_id,department,expense_type,expense_date,submit_date,amount,currency,vendor_name,invoice_number,project_code,approver,business_purpose,origin_city,dest_city,employee_name,trip_id
EXP-0500,E017,运营,taxi,2026-09-01,2026-09-05,60,CNY,网约车平台,INV-6500,P-F,A700,青岛市内交通,青岛,青岛,曾辉,TR-E017-03
EXP-0501,E017,运营,hotel,2026-09-02,2026-09-03,520,CNY,如家精选,INV-6501,P-F,A700,青岛住宿,青岛,青岛,曾辉,TR-E017-03
EXP-0502,E017,运营,meal,2026-09-02,2026-09-06,120,CNY,商务套餐,INV-6502,P-F,A700,青岛餐饮,青岛,青岛,曾辉,TR-E017-03
EXP-0503,E017,运营,travel,2026-08-15,2026-08-16,1280,CNY,航空平台,INV-6503,P-C,A700,项目交付-西安往返交通,苏州,西安,曾辉,TR-E017-04
EXP-0504,E017,运营,hotel,2026-08-15,2026-08-17,480,CNY,云栖酒店,INV-6504,P-C,A700,西安住宿,西安,西安,曾辉,TR-E017-04
EXP-0505,E017,运营,meal,2026-08-15,2026-08-19,68,CNY,地方风味,INV-6505,P-C,A700,西安餐饮,西安,西安,曾辉,TR-E017-04
EXP-0506,E017,运营,taxi,2026-08-15,2026-08-19,88,CNY,机场快线,INV-6506,P-C,A700,西安市内交通,西安,西安,曾辉,TR-E017-04
EXP-0507,E017,运营,hotel,2026-08-16,2026-08-18,480,CNY,星海酒店,INV-6507,P-C,A700,西安住宿,西安,西安,曾辉,TR-E017-04
EXP-0508,E017,运营,meal,2026-08-16,2026-08-19,68,CNY,老地方酒楼,INV-6508,P-C,A700,西安餐饮,西安,西安,曾辉,TR-E017-04
EXP-0509,E017,运营,taxi,2026-08-16,2026-08-19,88,CNY,网约车平台,INV-6509,P-C,A700,西安市内交通,西安,西安,曾辉,TR-E017-04
EXP-0510,E018,销售,travel,2026-09-01,2026-09-04,1280,CNY,航空平台,INV-6510,P-A,A100,客户拜访-南京往返交通,天津,南京,韩梅,TR-E018-01
EXP-0511,E018,销售,hotel,2026-09-01,2026-09-04,600,CNY,锦江都城,INV-6511,P-A,A100,南京住宿,南京,南京,韩梅,TR-E018-01
EXP-0512,E018,销售,meal,2026-09-01,2026-09-05,96,CNY,快餐连锁,INV-6512,P-A,A100,南京餐饮,南京,南京,韩梅,TR-E018-01
EXP-0513,E018,销售,taxi,2026-09-01,2026-09-03,35,CNY,城市出行,INV-6513,P-A,A100,南京市内交通,南京,南京,韩梅,TR-E018-01
EXP-0514,E018,销售,hotel,2026-09-02,2026-09-05,680,CNY,星海酒店,INV-6514,P-A,A100,南京住宿,南京,南京,韩梅,TR-E018-01
EXP-0515,E018,销售,meal,2026-09-02,2026-09-03,150,CNY,快餐连锁,INV-6515,P-A,A100,南京餐饮,南京,南京,韩梅,TR-E018-01
EXP-0516,E018,销售,taxi,2026-09-02,2026-09-06,120,CNY,网约车平台,INV-6516,P-A,A100,南京市内交通,南京,南京,韩梅,TR-E018-01
EXP-0517,E018,销售,hotel,2026-09-03,2026-09-05,420,CNY,如家精选,INV-6517,P-A,A100,南京住宿,南京,南京,韩梅,TR-E018-01
EXP-0518,E018,销售,meal,2026-09-03,2026-09-07,150,CNY,地方风味,INV-6518,P-A,A100,南京餐饮,南京,南京,韩梅,TR-E018-01
EXP-0519,E018,销售,taxi,2026-09-03,2026-09-06,120,CNY,机场快线,INV-6519,P-A,A100,南京市内交通,南京,南京,韩梅,TR-E018-01
EXP-0520,E018,销售,hotel,2026-09-04,2026-09-05,520,CNY,凯越商务酒店,INV-6520,P-A,A100,南京住宿,南京,南京,韩梅,TR-E018-01
EXP-0521,E018,销售,meal,2026-09-04,2026-09-05,88,CNY,商务套餐,INV-6521,P-A,A100,南京餐饮,南京,南京,韩梅,TR-E018-01
EXP-0522,E018,销售,travel,2026-07-26,2026-07-28,1280,CNY,航空平台,INV-6522,P-G,A100,客户拜访-重庆往返交通,天津,重庆,韩梅,TR-E018-02
EXP-0523,E018,销售,hotel,2026-07-26,2026-07-29,680,CNY,如家精选,INV-6523,P-G,A100,重庆住宿,重庆,重庆,韩梅,TR-E018-02
EXP-0524,E018,销售,meal,2026-07-26,2026-07-29,68,CNY,地方风味,INV-6524,P-G,A100,重庆餐饮,重庆,重庆,韩梅,TR-E018-02
EXP-0525,E018,销售,hotel,2026-07-27,2026-07-28,480,CNY,云栖酒店,INV-6525,P-G,A100,重庆住宿,重庆,重庆,韩梅,TR-E018-02
EXP-0526,E018,销售,meal,2026-07-27,2026-07-29,150,CNY,园区餐厅,INV-6526,P-G,A100,重庆餐饮,重庆,重庆,韩梅,TR-E018-02
EXP-0527,E018,销售,taxi,2026-07-27,2026-07-29,88,CNY,机场快线,INV-6527,P-G,A100,重庆市内交通,重庆,重庆,韩梅,TR-E018-02
EXP-0528,E018,销售,hotel,2026-07-28,2026-07-30,680,CNY,锦江都城,INV-6528,P-G,A100,重庆住宿,重庆,重庆,韩梅,TR-E018-02
EXP-0529,E018,销售,meal,2026-07-28,2026-08-01,120,CNY,快餐连锁,INV-6529,P-G,A100,重庆餐饮,重庆,重庆,韩梅,TR-E018-02
EXP-0530,E018,销售,taxi,2026-07-28,2026-07-29,120,CNY,出租公司,INV-6530,P-G,A100,重庆市内交通,重庆,重庆,韩梅,TR-E018-02
EXP-0531,E018,销售,travel,2026-06-27,2026-07-01,2380,CNY,航空平台,INV-6531,P-G,A100,现场支持-北京往返交通,天津,北京,韩梅,TR-E018-03
EXP-0532,E018,销售,hotel,2026-06-27,2026-06-29,420,CNY,星海酒店,INV-6532,P-G,A100,北京住宿,北京,北京,韩梅,TR-E018-03
EXP-0533,E018,销售,meal,2026-06-27,2026-06-30,68,CNY,园区餐厅,INV-6533,P-G,A100,北京餐饮,北京,北京,韩梅,TR-E018-03
EXP-0534,E018,销售,hotel,2026-06-28,2026-07-02,680,CNY,如家精选,INV-6534,P-G,A100,北京住宿,北京,北京,韩梅,TR-E018-03
EXP-0535,E018,销售,meal,2026-06-28,2026-07-02,120,CNY,园区餐厅,INV-6535,P-G,A100,北京餐饮,北京,北京,韩梅,TR-E018-03
EXP-0536,E018,销售,taxi,2026-06-28,2026-07-01,120,CNY,城市出行,INV-6536,P-G,A100,北京市内交通,北京,北京,韩梅,TR-E018-03
EXP-0537,E019,采购,travel,2026-06-23,2026-06-27,2380,CNY,铁路平台,INV-6537,P-A,A200,客户拜访-苏州往返交通,青岛,苏州,曹刚,TR-E019-01
EXP-0538,E019,采购,hotel,2026-06-23,2026-06-27,560,CNY,锦江都城,INV-6538,P-A,A200,苏州住宿,苏州,苏州,曹刚,TR-E019-01
EXP-0539,E019,采购,meal,2026-06-23,2026-06-25,150,CNY,地方风味,INV-6539,P-A,A200,苏州餐饮,苏州,苏州,曹刚,TR-E019-01
EXP-0540,E019,采购,hotel,2026-06-24,2026-06-28,680,CNY,云栖酒店,INV-6540,P-A,A200,苏州住宿,苏州,苏州,曹刚,TR-E019-01
EXP-0541,E019,采购,meal,2026-06-24,2026-06-26,88,CNY,快餐连锁,INV-6541,P-A,A200,苏州餐饮,苏州,苏州,曹刚,TR-E019-01
EXP-0542,E019,采购,taxi,2026-06-24,2026-06-26,35,CNY,网约车平台,INV-6542,P-A,A200,苏州市内交通,苏州,苏州,曹刚,TR-E019-01
EXP-0543,E019,采购,travel,2026-07-21,2026-07-23,1450,CNY,航空平台,INV-6543,P-B,A200,项目交付-广州往返交通,青岛,广州,曹刚,TR-E019-02
EXP-0544,E019,采购,hotel,2026-07-21,2026-07-25,600,CNY,云栖酒店,INV-6544,P-B,A200,广州住宿,广州,广州,曹刚,TR-E019-02
EXP-0545,E019,采购,meal,2026-07-21,2026-07-23,88,CNY,商务套餐,INV-6545,P-B,A200,广州餐饮,广州,广州,曹刚,TR-E019-02
EXP-0546,E019,采购,hotel,2026-07-22,2026-07-23,680,CNY,亚朵酒店,INV-6546,P-B,A200,广州住宿,广州,广州,曹刚,TR-E019-02
EXP-0547,E019,采购,meal,2026-07-22,2026-07-24,68,CNY,商务套餐,INV-6547,P-B,A200,广州餐饮,广州,广州,曹刚,TR-E019-02
EXP-0548,E019,采购,taxi,2026-07-22,2026-07-23,45,CNY,机场快线,INV-6548,P-B,A200,广州市内交通,广州,广州,曹刚,TR-E019-02
EXP-0549,E019,采购,hotel,2026-07-23,2026-07-25,560,CNY,云栖酒店,INV-6549,P-B,A200,广州住宿,广州,广州,曹刚,TR-E019-02
EXP-0550,E019,采购,meal,2026-07-23,2026-07-24,96,CNY,快餐连锁,INV-6550,P-B,A200,广州餐饮,广州,广州,曹刚,TR-E019-02
EXP-0551,E019,采购,taxi,2026-07-23,2026-07-27,88,CNY,城市出行,INV-6551,P-B,A200,广州市内交通,广州,广州,曹刚,TR-E019-02
EXP-0552,E019,采购,travel,2026-06-13,2026-06-15,2380,CNY,航空平台,INV-6552,P-C,A200,供应商洽谈-苏州往返交通,青岛,苏州,曹刚,TR-E019-03
EXP-0553,E019,采购,hotel,2026-06-13,2026-06-16,680,CNY,如家精选,INV-6553,P-C,A200,苏州住宿,苏州,苏州,曹刚,TR-E019-03
EXP-0554,E019,采购,meal,2026-06-13,2026-06-14,150,CNY,老地方酒楼,INV-6554,P-C,A200,苏州餐饮,苏州,苏州,曹刚,TR-E019-03
EXP-0555,E019,采购,taxi,2026-06-13,2026-06-15,120,CNY,网约车平台,INV-6555,P-C,A200,苏州市内交通,苏州,苏州,曹刚,TR-E019-03
EXP-0556,E019,采购,hotel,2026-06-14,2026-06-15,480,CNY,星海酒店,INV-6556,P-C,A200,苏州住宿,苏州,苏州,曹刚,TR-E019-03
EXP-0557,E019,采购,meal,2026-06-14,2026-06-17,150,CNY,园区餐厅,INV-6557,P-C,A200,苏州餐饮,苏州,苏州,曹刚,TR-E019-03
EXP-0558,E019,采购,taxi,2026-06-14,2026-06-15,35,CNY,出租公司,INV-6558,P-C,A200,苏州市内交通,苏州,苏州,曹刚,TR-E019-03
EXP-0559,E019,采购,hotel,2026-06-15,2026-06-18,600,CNY,亚朵酒店,INV-6559,P-C,A200,苏州住宿,苏州,苏州,曹刚,TR-E019-03
EXP-0560,E019,采购,meal,2026-06-15,2026-06-18,96,CNY,快餐连锁,INV-6560,P-C,A200,苏州餐饮,苏州,苏州,曹刚,TR-E019-03
EXP-0561,E019,采购,travel,2026-09-06,2026-09-10,760,CNY,航空平台,INV-6561,P-D,A200,项目交付-天津往返交通,青岛,天津,曹刚,TR-E019-04
EXP-0562,E019,采购,hotel,2026-09-06,2026-09-08,560,CNY,如家精选,INV-6562,P-D,A200,天津住宿,天津,天津,曹刚,TR-E019-04
EXP-0563,E019,采购,meal,2026-09-06,2026-09-10,120,CNY,快餐连锁,INV-6563,P-D,A200,天津餐饮,天津,天津,曹刚,TR-E019-04
EXP-0564,E019,采购,taxi,2026-09-06,2026-09-08,120,CNY,城市出行,INV-6564,P-D,A200,天津市内交通,天津,天津,曹刚,TR-E019-04
EXP-0565,E019,采购,hotel,2026-09-07,2026-09-08,680,CNY,锦江都城,INV-6565,P-D,A200,天津住宿,天津,天津,曹刚,TR-E019-04
EXP-0566,E019,采购,meal,2026-09-07,2026-09-09,88,CNY,快餐连锁,INV-6566,P-D,A200,天津餐饮,天津,天津,曹刚,TR-E019-04
EXP-0567,E019,采购,hotel,2026-09-08,2026-09-11,680,CNY,云栖酒店,INV-6567,P-D,A200,天津住宿,天津,天津,曹刚,TR-E019-04
EXP-0568,E019,采购,meal,2026-09-08,2026-09-10,96,CNY,老地方酒楼,INV-6568,P-D,A200,天津餐饮,天津,天津,曹刚,TR-E019-04
EXP-0569,E020,财务,travel,2026-07-12,2026-07-16,1450,CNY,航空平台,INV-6569,P-H,A400,供应商洽谈-广州往返交通,厦门,广州,潘虹,TR-E020-01
EXP-0570,E020,财务,hotel,2026-07-12,2026-07-14,420,CNY,星海酒店,INV-6570,P-H,A400,广州住宿,广州,广州,潘虹,TR-E020-01
EXP-0571,E020,财务,meal,2026-07-12,2026-07-16,88,CNY,地方风味,INV-6571,P-H,A400,广州餐饮,广州,广州,潘虹,TR-E020-01
EXP-0572,E020,财务,taxi,2026-07-12,2026-07-13,120,CNY,机场快线,INV-6572,P-H,A400,广州市内交通,广州,广州,潘虹,TR-E020-01
EXP-0573,E020,财务,hotel,2026-07-13,2026-07-16,420,CNY,锦江都城,INV-6573,P-H,A400,广州住宿,广州,广州,潘虹,TR-E020-01
EXP-0574,E020,财务,meal,2026-07-13,2026-07-16,88,CNY,老地方酒楼,INV-6574,P-H,A400,广州餐饮,广州,广州,潘虹,TR-E020-01
EXP-0575,E020,财务,taxi,2026-07-13,2026-07-14,45,CNY,城市出行,INV-6575,P-H,A400,广州市内交通,广州,广州,潘虹,TR-E020-01
EXP-0576,E020,财务,travel,2026-07-01,2026-07-02,1280,CNY,航空平台,INV-6576,P-E,A400,客户拜访-北京往返交通,厦门,北京,潘虹,TR-E020-02
EXP-0577,E020,财务,hotel,2026-07-01,2026-07-04,480,CNY,亚朵酒店,INV-6577,P-E,A400,北京住宿,北京,北京,潘虹,TR-E020-02
EXP-0578,E020,财务,meal,2026-07-01,2026-07-05,68,CNY,地方风味,INV-6578,P-E,A400,北京餐饮,北京,北京,潘虹,TR-E020-02
EXP-0579,E020,财务,taxi,2026-07-01,2026-07-04,120,CNY,城市出行,INV-6579,P-E,A400,北京市内交通,北京,北京,潘虹,TR-E020-02
EXP-0580,E020,财务,hotel,2026-07-02,2026-07-05,420,CNY,星海酒店,INV-6580,P-E,A400,北京住宿,北京,北京,潘虹,TR-E020-02
EXP-0581,E020,财务,meal,2026-07-02,2026-07-04,96,CNY,商务套餐,INV-6581,P-E,A400,北京餐饮,北京,北京,潘虹,TR-E020-02
EXP-0582,E020,财务,taxi,2026-07-02,2026-07-03,35,CNY,城市出行,INV-6582,P-E,A400,北京市内交通,北京,北京,潘虹,TR-E020-02
EXP-0583,E020,财务,hotel,2026-07-03,2026-07-07,420,CNY,凯越商务酒店,INV-6583,P-E,A400,北京住宿,北京,北京,潘虹,TR-E020-02
EXP-0584,E020,财务,meal,2026-07-03,2026-07-07,88,CNY,园区餐厅,INV-6584,P-E,A400,北京餐饮,北京,北京,潘虹,TR-E020-02
EXP-0585,E020,财务,travel,2026-06-17,2026-06-21,1280,CNY,航空平台,INV-6585,P-H,A400,市场调研-长沙往返交通,厦门,长沙,潘虹,TR-E020-03
EXP-0586,E020,财务,hotel,2026-06-17,2026-06-21,560,CNY,亚朵酒店,INV-6586,P-H,A400,长沙住宿,长沙,长沙,潘虹,TR-E020-03
EXP-0587,E020,财务,meal,2026-06-17,2026-06-20,68,CNY,园区餐厅,INV-6587,P-H,A400,长沙餐饮,长沙,长沙,潘虹,TR-E020-03
EXP-0588,E020,财务,taxi,2026-06-17,2026-06-18,45,CNY,机场快线,INV-6588,P-H,A400,长沙市内交通,长沙,长沙,潘虹,TR-E020-03
EXP-0589,E020,财务,hotel,2026-06-18,2026-06-20,420,CNY,凯越商务酒店,INV-6589,P-H,A400,长沙住宿,长沙,长沙,潘虹,TR-E020-03
EXP-0590,E020,财务,meal,2026-06-18,2026-06-19,96,CNY,地方风味,INV-6590,P-H,A400,长沙餐饮,长沙,长沙,潘虹,TR-E020-03
EXP-0591,E020,财务,taxi,2026-06-18,2026-06-20,60,CNY,机场快线,INV-6591,P-H,A400,长沙市内交通,长沙,长沙,潘虹,TR-E020-03
EXP-0592,E020,财务,hotel,2026-06-19,2026-06-22,600,CNY,云栖酒店,INV-6592,P-H,A400,长沙住宿,长沙,长沙,潘虹,TR-E020-03
EXP-0593,E020,财务,meal,2026-06-19,2026-06-21,68,CNY,快餐连锁,INV-6593,P-H,A400,长沙餐饮,长沙,长沙,潘虹,TR-E020-03
EXP-0594,E020,财务,taxi,2026-06-19,2026-06-23,88,CNY,出租公司,INV-6594,P-H,A400,长沙市内交通,长沙,长沙,潘虹,TR-E020-03
EXP-0595,E020,财务,hotel,2026-06-20,2026-06-24,600,CNY,星海酒店,INV-6595,P-H,A400,长沙住宿,长沙,长沙,潘虹,TR-E020-03
EXP-0596,E020,财务,meal,2026-06-20,2026-06-21,96,CNY,老地方酒楼,INV-6596,P-H,A400,长沙餐饮,长沙,长沙,潘虹,TR-E020-03
EXP-0597,E020,财务,travel,2026-07-05,2026-07-09,1280,CNY,铁路平台,INV-6597,P-C,A400,项目交付-青岛往返交通,厦门,青岛,潘虹,TR-E020-04
EXP-0598,E020,财务,hotel,2026-07-05,2026-07-08,520,CNY,亚朵酒店,INV-6598,P-C,A400,青岛住宿,青岛,青岛,潘虹,TR-E020-04
EXP-0599,E020,财务,meal,2026-07-05,2026-07-08,96,CNY,快餐连锁,INV-6599,P-C,A400,青岛餐饮,青岛,青岛,潘虹,TR-E020-04
EXP-0600,E020,财务,taxi,2026-07-05,2026-07-08,60,CNY,出租公司,INV-6600,P-C,A400,青岛市内交通,青岛,青岛,潘虹,TR-E020-04
EXP-0601,E020,财务,hotel,2026-07-06,2026-07-08,520,CNY,亚朵酒店,INV-6601,P-C,A400,青岛住宿,青岛,青岛,潘虹,TR-E020-04
EXP-0602,E020,财务,meal,2026-07-06,2026-07-07,68,CNY,商务套餐,INV-6602,P-C,A400,青岛餐饮,青岛,青岛,潘虹,TR-E020-04
EXP-0603,E020,财务,taxi,2026-07-06,2026-07-07,45,CNY,出租公司,INV-6603,P-C,A400,青岛市内交通,青岛,青岛,潘虹,TR-E020-04
EXP-0604,E021,研发,travel,2026-06-21,2026-06-24,760,CNY,铁路平台,INV-6604,P-H,A300,行业会议-深圳往返交通,长沙,深圳,范鑫,TR-E021-01
EXP-0605,E021,研发,hotel,2026-06-21,2026-06-23,520,CNY,亚朵酒店,INV-6605,P-H,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-01
EXP-0606,E021,研发,meal,2026-06-21,2026-06-22,150,CNY,园区餐厅,INV-6606,P-H,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-01
EXP-0607,E021,研发,taxi,2026-06-21,2026-06-25,88,CNY,网约车平台,INV-6607,P-H,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-01
EXP-0608,E021,研发,hotel,2026-06-22,2026-06-23,520,CNY,云栖酒店,INV-6608,P-H,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-01
EXP-0609,E021,研发,meal,2026-06-22,2026-06-26,150,CNY,商务套餐,INV-6609,P-H,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-01
EXP-0610,E021,研发,taxi,2026-06-22,2026-06-23,88,CNY,机场快线,INV-6610,P-H,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-01
EXP-0611,E021,研发,hotel,2026-06-23,2026-06-26,480,CNY,凯越商务酒店,INV-6611,P-H,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-01
EXP-0612,E021,研发,meal,2026-06-23,2026-06-26,120,CNY,商务套餐,INV-6612,P-H,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-01
EXP-0613,E021,研发,taxi,2026-06-23,2026-06-24,35,CNY,出租公司,INV-6613,P-H,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-01
EXP-0614,E021,研发,travel,2026-08-07,2026-08-09,2380,CNY,航空平台,INV-6614,P-B,A300,现场支持-成都往返交通,长沙,成都,范鑫,TR-E021-02
EXP-0615,E021,研发,hotel,2026-08-07,2026-08-08,420,CNY,星海酒店,INV-6615,P-B,A300,成都住宿,成都,成都,范鑫,TR-E021-02
EXP-0616,E021,研发,meal,2026-08-07,2026-08-10,88,CNY,老地方酒楼,INV-6616,P-B,A300,成都餐饮,成都,成都,范鑫,TR-E021-02
EXP-0617,E021,研发,hotel,2026-08-08,2026-08-11,420,CNY,凯越商务酒店,INV-6617,P-B,A300,成都住宿,成都,成都,范鑫,TR-E021-02
EXP-0618,E021,研发,meal,2026-08-08,2026-08-12,88,CNY,快餐连锁,INV-6618,P-B,A300,成都餐饮,成都,成都,范鑫,TR-E021-02
EXP-0619,E021,研发,taxi,2026-08-08,2026-08-10,45,CNY,机场快线,INV-6619,P-B,A300,成都市内交通,成都,成都,范鑫,TR-E021-02
EXP-0620,E021,研发,hotel,2026-08-09,2026-08-10,480,CNY,亚朵酒店,INV-6620,P-B,A300,成都住宿,成都,成都,范鑫,TR-E021-02
EXP-0621,E021,研发,meal,2026-08-09,2026-08-13,150,CNY,快餐连锁,INV-6621,P-B,A300,成都餐饮,成都,成都,范鑫,TR-E021-02
EXP-0622,E021,研发,taxi,2026-08-09,2026-08-10,35,CNY,网约车平台,INV-6622,P-B,A300,成都市内交通,成都,成都,范鑫,TR-E021-02
EXP-0623,E021,研发,travel,2026-06-23,2026-06-26,2100,CNY,铁路平台,INV-6623,P-A,A300,现场支持-天津往返交通,长沙,天津,范鑫,TR-E021-03
EXP-0624,E021,研发,hotel,2026-06-23,2026-06-25,420,CNY,云栖酒店,INV-6624,P-A,A300,天津住宿,天津,天津,范鑫,TR-E021-03
EXP-0625,E021,研发,meal,2026-06-23,2026-06-26,150,CNY,快餐连锁,INV-6625,P-A,A300,天津餐饮,天津,天津,范鑫,TR-E021-03
EXP-0626,E021,研发,taxi,2026-06-23,2026-06-24,88,CNY,网约车平台,INV-6626,P-A,A300,天津市内交通,天津,天津,范鑫,TR-E021-03
EXP-0627,E021,研发,hotel,2026-06-24,2026-06-25,520,CNY,锦江都城,INV-6627,P-A,A300,天津住宿,天津,天津,范鑫,TR-E021-03
EXP-0628,E021,研发,meal,2026-06-24,2026-06-28,68,CNY,园区餐厅,INV-6628,P-A,A300,天津餐饮,天津,天津,范鑫,TR-E021-03
EXP-0629,E021,研发,taxi,2026-06-24,2026-06-27,88,CNY,机场快线,INV-6629,P-A,A300,天津市内交通,天津,天津,范鑫,TR-E021-03
EXP-0630,E021,研发,hotel,2026-06-25,2026-06-28,520,CNY,锦江都城,INV-6630,P-A,A300,天津住宿,天津,天津,范鑫,TR-E021-03
EXP-0631,E021,研发,meal,2026-06-25,2026-06-26,68,CNY,老地方酒楼,INV-6631,P-A,A300,天津餐饮,天津,天津,范鑫,TR-E021-03
EXP-0632,E021,研发,hotel,2026-06-26,2026-06-27,680,CNY,云栖酒店,INV-6632,P-A,A300,天津住宿,天津,天津,范鑫,TR-E021-03
EXP-0633,E021,研发,meal,2026-06-26,2026-06-28,120,CNY,商务套餐,INV-6633,P-A,A300,天津餐饮,天津,天津,范鑫,TR-E021-03
EXP-0634,E021,研发,travel,2026-08-21,2026-08-23,1650,CNY,航空平台,INV-6634,P-D,A300,项目交付-深圳往返交通,长沙,深圳,范鑫,TR-E021-04
EXP-0635,E021,研发,hotel,2026-08-21,2026-08-23,480,CNY,凯越商务酒店,INV-6635,P-D,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-04
EXP-0636,E021,研发,meal,2026-08-21,2026-08-23,150,CNY,老地方酒楼,INV-6636,P-D,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-04
EXP-0637,E021,研发,hotel,2026-08-22,2026-08-23,680,CNY,星海酒店,INV-6637,P-D,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-04
EXP-0638,E021,研发,meal,2026-08-22,2026-08-25,120,CNY,地方风味,INV-6638,P-D,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-04
EXP-0639,E021,研发,taxi,2026-08-22,2026-08-26,88,CNY,出租公司,INV-6639,P-D,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-04
EXP-0640,E021,研发,hotel,2026-08-23,2026-08-24,560,CNY,星海酒店,INV-6640,P-D,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-04
EXP-0641,E021,研发,meal,2026-08-23,2026-08-26,68,CNY,园区餐厅,INV-6641,P-D,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-04
EXP-0642,E021,研发,taxi,2026-08-23,2026-08-27,120,CNY,出租公司,INV-6642,P-D,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-04
EXP-0643,E021,研发,hotel,2026-08-24,2026-08-25,680,CNY,云栖酒店,INV-6643,P-D,A300,深圳住宿,深圳,深圳,范鑫,TR-E021-04
EXP-0644,E021,研发,meal,2026-08-24,2026-08-26,88,CNY,商务套餐,INV-6644,P-D,A300,深圳餐饮,深圳,深圳,范鑫,TR-E021-04
EXP-0645,E021,研发,taxi,2026-08-24,2026-08-25,120,CNY,机场快线,INV-6645,P-D,A300,深圳市内交通,深圳,深圳,范鑫,TR-E021-04
EXP-0646,E022,市场,travel,2026-08-12,2026-08-15,2380,CNY,铁路平台,INV-6646,P-E,A500,现场支持-长沙往返交通,上海,长沙,袁媛,TR-E022-01
EXP-0647,E022,市场,hotel,2026-08-12,2026-08-13,560,CNY,云栖酒店,INV-6647,P-E,A500,长沙住宿,长沙,长沙,袁媛,TR-E022-01
EXP-0648,E022,市场,meal,2026-08-12,2026-08-13,120,CNY,地方风味,INV-6648,P-E,A500,长沙餐饮,长沙,长沙,袁媛,TR-E022-01
EXP-0649,E022,市场,taxi,2026-08-12,2026-08-15,45,CNY,网约车平台,INV-6649,P-E,A500,长沙市内交通,长沙,长沙,袁媛,TR-E022-01
EXP-0650,E022,市场,hotel,2026-08-13,2026-08-14,520,CNY,云栖酒店,INV-6650,P-E,A500,长沙住宿,长沙,长沙,袁媛,TR-E022-01
EXP-0651,E022,市场,meal,2026-08-13,2026-08-14,120,CNY,园区餐厅,INV-6651,P-E,A500,长沙餐饮,长沙,长沙,袁媛,TR-E022-01
EXP-0652,E022,市场,taxi,2026-08-13,2026-08-17,45,CNY,机场快线,INV-6652,P-E,A500,长沙市内交通,长沙,长沙,袁媛,TR-E022-01
EXP-0653,E022,市场,hotel,2026-08-14,2026-08-17,520,CNY,锦江都城,INV-6653,P-E,A500,长沙住宿,长沙,长沙,袁媛,TR-E022-01
EXP-0654,E022,市场,meal,2026-08-14,2026-08-17,68,CNY,园区餐厅,INV-6654,P-E,A500,长沙餐饮,长沙,长沙,袁媛,TR-E022-01
EXP-0655,E022,市场,taxi,2026-08-14,2026-08-18,35,CNY,出租公司,INV-6655,P-E,A500,长沙市内交通,长沙,长沙,袁媛,TR-E022-01
EXP-0656,E022,市场,travel,2026-08-15,2026-08-16,1280,CNY,铁路平台,INV-6656,P-H,A500,供应商洽谈-杭州往返交通,上海,杭州,袁媛,TR-E022-02
EXP-0657,E022,市场,hotel,2026-08-15,2026-08-17,520,CNY,凯越商务酒店,INV-6657,P-H,A500,杭州住宿,杭州,杭州,袁媛,TR-E022-02
EXP-0658,E022,市场,meal,2026-08-15,2026-08-18,88,CNY,快餐连锁,INV-6658,P-H,A500,杭州餐饮,杭州,杭州,袁媛,TR-E022-02
EXP-0659,E022,市场,hotel,2026-08-16,2026-08-20,560,CNY,星海酒店,INV-6659,P-H,A500,杭州住宿,杭州,杭州,袁媛,TR-E022-02
EXP-0660,E022,市场,meal,2026-08-16,2026-08-19,88,CNY,快餐连锁,INV-6660,P-H,A500,杭州餐饮,杭州,杭州,袁媛,TR-E022-02
EXP-0661,E022,市场,taxi,2026-08-16,2026-08-20,60,CNY,出租公司,INV-6661,P-H,A500,杭州市内交通,杭州,杭州,袁媛,TR-E022-02
EXP-0662,E022,市场,hotel,2026-08-17,2026-08-21,600,CNY,亚朵酒店,INV-6662,P-H,A500,杭州住宿,杭州,杭州,袁媛,TR-E022-02
EXP-0663,E022,市场,meal,2026-08-17,2026-08-21,150,CNY,园区餐厅,INV-6663,P-H,A500,杭州餐饮,杭州,杭州,袁媛,TR-E022-02
EXP-0664,E022,市场,taxi,2026-08-17,2026-08-19,45,CNY,城市出行,INV-6664,P-H,A500,杭州市内交通,杭州,杭州,袁媛,TR-E022-02
EXP-0665,E022,市场,travel,2026-06-27,2026-06-29,1450,CNY,铁路平台,INV-6665,P-B,A500,市场调研-深圳往返交通,上海,深圳,袁媛,TR-E022-03
